"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2021-10-23","true","525","B08BHHSB6M","4","The phone itself is great with extremely minimal scuffing. My only complaint is the charger that came with the phone does not work basically at all. It is useless. Very happy with the phone. I purchased unlocked and it works with my Verizon SIM card.","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"One person found this helpful","Well worth the money","https://www.amazon.com/gp/customer-reviews/R1EDHKQY95RQAI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on October 23, 2021","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-01-27","true","526","B08BHHSB6M","3","Not the best first impression.  Box was torn, protective film on the phone had been removed and had finger grease all over it.  Camera lenses had adhesive covering them.  I cleaned it all up and transferred everything over and it seems to function 100% with 87% battery health. Just seems like someone else had gotten this phone then returned it and Amazon just sent it to me.  I paid $70 extra for the “Amazon Premium” renewed phone too.","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"One person found this helpful","Mixed opinion","https://www.amazon.com/gp/customer-reviews/R27AFRCYSLREBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on January 27, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States","🇺🇸","2022-04-07","true","527","B08BHHSB6M","5","Good phone! Battery life at 85% but that’s all my iPhone XR was at before switching and didn’t have many problems with it. That and a couple scratches around the edges are my only complaints- better than $450 for cracked ones on Facebook marketplace! I would buy another phone off here!","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"","Worth it best deal I could find","https://www.amazon.com/gp/customer-reviews/R2FI77YWJ6Z2UE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on April 7, 2022","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2021-08-07","true","528","B08BHHSB6M","5","I love this seller. I have purchased 4 phones from this seller in the last two years for me and my children. The phones come brand new to be renewed. The battery is like new with 100% battery life and the phones are packaged like brand new. hey quality is as if you walked into the apple store and bought them. Worth every penny. They also operate as if they are brand new and work like butter.  I love this seller. will remain a lifetime customer.","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"One person found this helpful","I love this seller","https://www.amazon.com/gp/customer-reviews/RCG7PLRNWKZ8X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on August 7, 2021","Size: 256GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-11-01","true","529","B08BHHSB6M","5","Works as intended","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"","Flawless","https://www.amazon.com/gp/customer-reviews/R2630BRNM616KG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on November 1, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2021-08-01","true","530","B08BHHSB6M","5","Great phone. Arrived in one piece with no scratches. Was easy to set up with my straight talk plan. Been using it for a few months now and pretty happy. The only issue I had was with FedEx and that’s no reflection on the seller since FedEx in my area is a total mess this summer. I love my phone with its huge storage. I have the 250-ish storage and my old phone was 32gb so I can take as many photos as I want. Very happy :)","https://m.media-amazon.com/images/I/614GpdHtsXL._SY88.jpg","https://m.media-amazon.com/images/I/51R0vukYl5L._SY88.jpg","https://m.media-amazon.com/images/I/61qLHho8uPL._SY88.jpg","https://m.media-amazon.com/images/I/61qtBQZbSmL._SY88.jpg",,,,,,"One person found this helpful","No problems","https://www.amazon.com/gp/customer-reviews/R28T0GVD38Z01D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on August 1, 2021","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-07-03","true","791","B08BHHSB6M","5","Phone came in perfect condition with a great/new USC to Lightning rapid charger. I hoped for a better batter battery life with the 11 pro, but love everything else especially that it felt like I got a brand new phone from this provider ❤️. Great value for your money!","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","Great Provider","https://www.amazon.com/gp/customer-reviews/R3J0TRABDGA1R0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 3, 2021","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-02-26","true","792","B08BHHSB6M","5","No problems at all, literally exactly the same experience as a brand new iPhone. Zero complaints. Came in two days. Easy to register to metro by T-Mobile, took 15 minutes.","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"One person found this helpful","Would purchase again in a heartbeat","https://www.amazon.com/gp/customer-reviews/RRUI2K4C68DJQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 26, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2021-12-14","true","793","B08BHHSB6M","3","Battery life 84%.... NOT GOOD for the Price ... the iPhone it's in good shape except the batteryI brought it as a Christmas present to relatives in Brazil... I had to change the battery at Apple Store... very disappointed","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"One person found this helpful","Battery life 84% 👎🏾👎🏾👎🏾👎🏾👎🏾","https://www.amazon.com/gp/customer-reviews/R2CRUHJX6S5L0Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 14, 2021","Size: 256GBColor: Space GrayService Provider: VerizonProduct grade: Renewed"
"United States",,"2021-05-25","true","794","B08BHHSB6M","4","It’s a good phone. I should have got a 11 pro max though as I like a bigger screen.","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","Reasonable price. Small screen","https://www.amazon.com/gp/customer-reviews/R3X7LKGO2XYD3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on May 25, 2021","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-01-24","true","795","B08BHHSB6M","1","compre un iphone com 265 GB y no me deja pasar los datos de mi iphone antiguo ( 128) me llega un mensaje de error , se corta la transferencia de datos me dice are no hay suficiente espacio , significa que nos quiera tiene 128 sino 64 GB , no me sirve para mi trabajo. Muy decepcionante.","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","no tiene la memoria anunciada y comprada","https://www.amazon.com/gp/customer-reviews/R3IY7QT2X4WR2O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on January 24, 2023","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-04-21","true","796","B08BHHSB6M","3","The Bluetooth wasn’t connecting","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","The Bluetooth wasn’t connecting.","https://www.amazon.com/gp/customer-reviews/R2K6PPIIX02K74/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 21, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-12-15","true","797","B08BHHSB6M","5","The iphone is the best i ever had, it arrived on time (no, even better, it came a day earlier!). Everything works perfectly and the battery is 100% so this is the best deal ever. Thank you!!!","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","Amazing iPhone for the best price!","https://www.amazon.com/gp/customer-reviews/R31I0KIKSTCVTA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 15, 2021","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-03-19","true","798","B08BHHSB6M","5","I love that it came with no scratches and the cameras are flawless. The battery health came at 100% too which is awesome!","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","Amazing phone. Looks brand new.","https://www.amazon.com/gp/customer-reviews/RAJ0P687CP50V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on March 19, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2023-02-06","true","799","B08BHHSB6M","1","First phone that was sent had low battery life and showed the “service” indicator in the battery area of IOS. Returned for a another phone that had gouges and scratches on many areas. NOT EXCELLENT CONDITION AS ADVERTISED AND A WASTE OF TIME.","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"One person found this helpful","Scratches all over","https://www.amazon.com/gp/customer-reviews/RNN6OTAF2MMI6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 6, 2023","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-03-02","true","800","B08BHHSB6M","1","I bought this iPhone 11 pro and when I received it and turned it on the front camera doesn’t work at all. This phone is supposed to be in “excellent” condition","https://m.media-amazon.com/images/I/51aWlAT3RxL._SY88.jpg","https://m.media-amazon.com/images/I/51fiiqxYowL._SY88.jpg",,,,,,,,"","Front camera doesn’t work","https://www.amazon.com/gp/customer-reviews/R3R3W4TL32RW12/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on March 2, 2023","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-07-01","true","331","B08BHHSB6M","5","I was pleasantly surprised when my new (to me) iPhone 11 Pro arrived.  It was in perfect condition & I could not find one flaw on any of the surfaces.  I set my old iPhone 6S next to it and all the information transferred seamlessly, removed the SIM card from the old phone and inserted it in the new phone and was up and running in 15 minutes.  It has been one week since this and the phone works like new except the battery health is 86% but, it is a used phone and I am OK with that.  I will replace the battery at some time in the future.  The camera in this phone is light years ahead of my iPhone 6S and I might just stop carrying my point-and-shoot cameras for most situations.  I would definitely purchase another phone from this seller in the future based on this experience.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"7 people found this helpful","Exceeded my expectations","https://www.amazon.com/gp/customer-reviews/R27AAWL28MHM2I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 1, 2021","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2020-12-16","true","332","B08BHHSB6M","5","Good deal for the buck. No need spend over price if it's the same device. The downside there's no apple care if you buy it new, headphones and the original packaging charger. But those you can buy care from a 3rd party or take it to a store for repairs. Headphones you can buy it from a 3rd party also a charger. It will also be less than the original price. Is a good way to reduce clutter for our environment. Phone looks new when opening it was amazing. Had 80% battery life which was amazing. Transfering data is so much easier just by having both devices near to each other. It only works if your device is updated with the latest IOS. I will say kinda bad but not much was the color I order was the dark mint green but I got the gold. I wont complain since I was looking first gold but saw it in a different price. So just in case if you really wanted a specific color just keep a look out.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"3 people found this helpful","Good for the buck","https://www.amazon.com/gp/customer-reviews/R2RPVTXITMRBR6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 16, 2020","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-05-15","true","333","B08BHHSB6M","5","I realize this was a refurbished phone, so I wasn’t expecting something that looked flawless. That being said, it came in WAY better shape than I thought it would!! It had so signs of wear but nothing crazy; the glass had a couple minor, very small scratches you can’t even see with the screen on. That being said, I also bought a life proof case and with built in screen protector, you’d think it was a brand spanking new phone. Would highly recommend this for anyone looking for a quality phone at a reasonable price, backed by a seemingly reasonable warranty.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"","Was hesitant, and then pleasantly surprised!","https://www.amazon.com/gp/customer-reviews/R8PHC1HXMV7WU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on May 15, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-01-15","true","334","B08BHHSB6M","2","The phone itself is a great device, but I am very disappointed in Amazon. My device was supposed to be ""renewed premium"" but the phone I received does not reflect this. There are obvious deep scratches on the screen and the battery health on the device that received is at 89% when the description stated that I would receive a device with at least 90%+ battery health. I do NOT recommended buying an Amazon renewed premium device, you will receive a phone that is ""good"" condition at best.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"One person found this helpful","Not Impressed with Amazon's Renewed Phones","https://www.amazon.com/gp/customer-reviews/R38XNOJ2HI3K80/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on January 15, 2023","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-07-08","true","335","B08BHHSB6M","3","The phone is everything you'd expect from an IPhone. There's no mystery there. It works and performs great.However, the description for the phone clearly stated:- This product is in ""Excellent condition"". It shows no signs of cosmetic damage visible from a distance of 12 inches.The back of the phone is covered in blemishes that will not simply come off. Bleach stains? Water damage? Hard to tell. But it's clearly not a case of ""no signs of cosmetic damage visible from a distance of 12 inches""Still considering returning....","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"","Not quite as advertised","https://www.amazon.com/gp/customer-reviews/RY9H8B767B9NN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 8, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-07-02","true","336","B08BHHSB6M","5","it feels like i have a brand new phone. When i got it, it was on 87% witch is pretty high for a refurbished phone. I dont see any marks on the phone or anything like that. If i had to complain about anything, it would be that the front camera isnt as nearly as good as the back as far as clarity goes but maybe thats how it usually is. over all, extremely happy with my purchase. no regrets.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"","perfect condition","https://www.amazon.com/gp/customer-reviews/R1Q0U1NAMIZIAA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 2, 2022","Size: 64GBColor: GoldService Provider: T-MobileProduct grade: Renewed"
"United States",,"2022-06-12","true","337","B08BHHSB6M","4","Iphone looks new and preform like new, I give 4 stars because it came with 89 percent battery health instead of the 90 or over as advertised.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"One person found this helpful","Like brand new","https://www.amazon.com/gp/customer-reviews/R1LBR1FU9JNIBP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 12, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-12-12","true","338","B08BHHSB6M","5","Love the phone, received the phone with 85% Battery Life, No scratches, little to No Dirtiness.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"","Great Quality","https://www.amazon.com/gp/customer-reviews/R3PHQFVUUHD1BH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 12, 2022","Size: 256GBColor: GoldService Provider: AT&TProduct grade: Renewed"
"United States",,"2022-03-10","true","339","B08BHHSB6M","4","It’s what I ordered, it was ready for use.I didn’t like that the phone came with a cracked screen protector and when I removed the screen it had lots of adhesive and it took a few hours to remove it all. Once removed I noticed a few scratches that are viewable while the screen is on.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"","Came as expected","https://www.amazon.com/gp/customer-reviews/R2QP5VDEMVBQ5J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on March 10, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-03-03","true","340","B08BHHSB6M","1","I received the phone today and was extremely happy to replace my water damaged iPhone XS witch had mic and FaceTime issues. Once I put my prepaid Verizon SIM card in the new phone, I couldn’t make or receive any calls. I checked my the account and it showed my account was all a sudden suspended. I immediately contacted Verizon customer service and was told my account was suspended because the device was reported lost or stolen by “Asurion”  and can’t be used with Verizon. My SIM card no longer works as it’s been also flagged for using it in a stolen phone, so now I’m stuck without a number until I can go and buy and reactive the SIM card on my old phone.The phone came in great condition no flaws that are easily noticeable. Battery’s life cycle was at a 100%, it didn’t come with the authentic “box” or most importantly the authentic fast charger/cable. The SIM card tray on all iPhones will have a small print of the MEID which will match the MEID in the phones menu. My tray had a completely different MEID to what’s on the phones menu.Don’t be fooled with the high ratings. Most of the issues are not even noticeable to the majority. 9/10 of the iPhones sold from this seller is originally Verizon and blacklisted, BUT! Not the type you would easily notice. Verizon iPhones come factory unlocked from Verizon. If a stolen Iphone doesn’t have iCloud and is unlocked, typically this phone wouldn’t work with any of the major carriers that require the MEID to be linked with the SIM card. However many phones that are reported lost/stolen are sold overseas as most countries don’t tie the MEID with SIM card like we do and one can just plug the SIM card and your ready to go. This also applys to some of the prepaid networks that we have available. If you have one of those prepaid accounts you won’t notice that your phone is actually reported stolen and that once you try to switch carriers you’ll be buying a new phone.Plus, Not to mention that, one would buy an iPhone with insurance and sell it without iCloud. The buyer would be happy for a couple of months until the seller decides to claim it’s lost/stolen and receives a new phone while the other get blacklisted, just like what happed to the phone I received.","https://m.media-amazon.com/images/I/61mIhen8qlL._SY88.jpg",,,,,,,,,"23 people found this helpful","Don’t be Fooled","https://www.amazon.com/gp/customer-reviews/R120YFVOYCDK99/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on March 3, 2021","Size: 512GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-02-19","true","851","B08BHHSB6M","4","I really love the phone but there is a freaking scratch on this phone and I just paid 700 dollars for it",,,,,,,,,,"One person found this helpful","Good battery life but may contain scratches","https://www.amazon.com/gp/customer-reviews/R1HNNSIXZCED05/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 19, 2021","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-02-25","true","852","B08BHHSB6M","5","I don’t need all the latest and greatest features, so I chose iPhone 11 renewed.  As good as a new one, much less expensive,",,,,,,,,,,"","As good as a new one","https://www.amazon.com/gp/customer-reviews/R3IOSHL3MJF4PJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 25, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-04-07","true","853","B08BHHSB6M","2","Phone is in good cosmetic condition and generally works well, but the sound is AWFUL.  From calls to podcasts to music to ringtones, it sounds muffled, scratchy and tinny.  For calls, it doesn’t matter if it’s on speaker or not.  I thought it might have been my case covering the speaker, but have the same issue when the case is off.  This is my second subpar refurbished phone purchase from Amazon (first from this seller).  Lesson learned.",,,,,,,,,,"","Terrible sound quality","https://www.amazon.com/gp/customer-reviews/R2EA8YAWCQXZIA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 7, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-12-27","true","854","B08BHHSB6M","5","I’m a product design engineer as 20 years of experience. I agree with the overall quality level of the product. And I would like to recommend this choice of ‘Renewed Premium’ for others.",,,,,,,,,,"","Totally agreed with the quality level of the product","https://www.amazon.com/gp/customer-reviews/RH8WV76R26MJC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 27, 2021",""
"United States",,"2022-04-14","true","855","B08BHHSB6M","5","Great Phone, everything was as described. No issues at all. Very pleased with my purchase",,,,,,,,,,"","iPhone 11 Pro purchase","https://www.amazon.com/gp/customer-reviews/R1XWZRUHPR0YEY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 14, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2020-12-29","true","856","B08BHHSB6M","4","Just got the phone a day early, pretty satisfied, had some huge scratches however w a nice screen protector they’re barely noticeable. All in all satisfied",,,,,,,,,,"One person found this helpful","8/10","https://www.amazon.com/gp/customer-reviews/RMVLTLUJG8O05/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 29, 2020","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-09-08","true","857","B08BHHSB6M","3","This was smaller than I thought, I didn’t realize that there are two iPhone 11 sizes and this was the small one. Over priced for what it is. They said it would be delivered a week before it was actually delivered.",,,,,,,,,,"","Meh","https://www.amazon.com/gp/customer-reviews/R2ZPSITIG49FQO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on September 8, 2021","Size: 256GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-02-25","true","858","B08BHHSB6M","3","El celular empezó funcionando bien y luego presento fallas en su funcionamiento.",,,,,,,,,,"","Presento fallas","https://www.amazon.com/gp/customer-reviews/R8QJU8JV5X6OK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 25, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-04-26","true","859","B08BHHSB6M","5","The phone came and looked brand new. Not a mark on it.",,,,,,,,,,"","Excellent value","https://www.amazon.com/gp/customer-reviews/R2S4ACVV1PLIAN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 26, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-06-16","true","860","B08BHHSB6M","5","Good deal and amazing service!",,,,,,,,,,"","Good deal!","https://www.amazon.com/gp/customer-reviews/R1K3SYBSVSQ7Z0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 16, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-05-07","true","751","B08BHHSB6M","5","No problems no issues. Charger works. Phone came in great conditions. Everything works. I’m happy 😊","https://m.media-amazon.com/images/I/61Q6a8XFWnL._SY88.jpg",,,,,,,,,"","I’ve had it a few weeks now…. No issues! Great buy","https://www.amazon.com/gp/customer-reviews/RKD1L2V8BP4ZM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on May 7, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-04-15","true","752","B08BHHSB6M","3","Not what I had planned on from and iPhone 11","https://m.media-amazon.com/images/I/61Q6a8XFWnL._SY88.jpg",,,,,,,,,"","It was not what I wanted","https://www.amazon.com/gp/customer-reviews/R1W1BEGNPNHNVU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 15, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-06-24","true","753","B08BHHSB6M","3","Just received Iphone 11 pro 64 gb variant and the phone was in amazing condition, it had no scratch or any defect. However I'm really disappointed with the device warranty. Serial number showing warranty expired however there must have been 1 year warranty from apple with it. Tried contacting customer service of amazon and apple but still no luck.","https://m.media-amazon.com/images/I/61Q6a8XFWnL._SY88.jpg",,,,,,,,,"18 people found this helpful","Received Phone in Perfect Condition","https://www.amazon.com/gp/customer-reviews/R4EZ7Y3MXG20N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 24, 2021","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2020-06-19","true","754","B08BHHSB6M","5","Very fast shipping, it comes in a generic box with a generic cable and charger, no headphones, as advertised, it does come with a screen protector installed, not even one scratch and  very well packed, i need some aditional info of the  phone and seller answer kindly and quicly. bought it for my wife, and she's thrilled, i've tested every feature and is just like someone pick it out of its original box and place it in the one i'be got. very satisfied!!!","https://m.media-amazon.com/images/I/61Q6a8XFWnL._SY88.jpg",,,,,,,,,"13 people found this helpful","Flawless, just as advertised and even better","https://www.amazon.com/gp/customer-reviews/R2Q9IK6CDLQX33/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 19, 2020","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-08-10","true","755","B08BHHSB6M","5","","https://m.media-amazon.com/images/I/61Q6a8XFWnL._SY88.jpg",,,,,,,,,"","This was exactly perfect as described. Everything spot on","https://www.amazon.com/gp/customer-reviews/R1K6SIPJ9WRIB7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on August 10, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
